,Tweet content,date,symbol,increase
10,"$CA:US CA, Inc. (CA) Shares Bought by State of Tennessee Treasury Department #CA INC  https://t.co/CDCQufUsGG #NASDAQ$CA:US CA, Inc. (CA) Shares Bought by State of Tennessee Treasury Department #CA INC  https://t.co/jdCyIVy5uG #SP500JBEM pick FLKS data release on 4/19. Read here: https://t.co/RJhHbIwnlX $C.A $C.B $CA $CAA $CAAS $CAB $CABO $CACUtilisez mon code promo Uber, 2p1e8n6jue, pour une réduction de 20 $Ca sur votre 1ère course. Inscription sur https://t.co/OCG5HSr2XC$CA Cap comparables: Maple Leafs&amp;#39; Nazem Kadri, Morgan Rielly .More at https://t.co/hsCaxxmX0HCA, Inc. $CA PT Raised to $34.00 https://t.co/BrbOhYsQwFOptions Activity Summary - 04.13.16 @ Lunch-Time | $SPY $RY $Z $HUM $EWA $CA $NLSN $STT $WYN https://t.co/3WD9cFmueg$CA:

CA Inc. (NASDAQ:CA) Reported Comprehensive Income Of $-418 …:

https://t.co/pmVfBiCPrA$CA - SELL Signal at 29.99 on Apr 12, 16 By https://t.co/6PpjiK4AL6 Trading Robot #Stockstowatch #Stockmarket #trading #trade #investing$CA:

Key Stocks of the Day: CA, Inc. (NASDAQ:CA):

https://t.co/hBi1TGHssh$CA Apr 30 Call Seller -4k for $0.40$CA:US CA, Inc. (CA) Shares Bought by State of Tennessee Treasury Department #CA INC  https://t.co/4Z3lMNyLyS #NASDAQCarrefour SA given  €35.00 PT by Societe Generale. buy rating. https://t.co/QZ50b3yNe6 $CA #CA$CA - Carrefour SA #CA Given a &amp;euro;35.00 Price Target by Societe Generale Analysts https://t.co/f3DdZqUhrICarrefour SA given  €35.00 PT by Societe Generale. buy rating. https://t.co/PqIUKs2eQQ $CA #CAPie In The Sky? https://t.co/ubDX5xV1aP $AAPL $ADBE $AKAM $AMZN $ATVI $CA $CHKP $CRM $CSCO $EMC $EQIX $FB $FFIV $GOOGL $HPE $HPQ $IBMCentralCharts: COPPER - 4H: $CA #COPPER https://t.co/UZkqb2zmCUCOPPER - 4H: $CA #COPPER https://t.co/u1up9HjTps3 Reasons Why the Caterpillar Stock Rally Can Continue --  The Motley Fool https://t.co/h3RcsdUmOq $CA #construction #stocks#CARREFOUR : Expulsion graphique https://t.co/SvU0kZxPlB $CA#CARREFOUR : Société Générale abaisse son objectif de cours https://t.co/qOcfHOg6W2 $CA#Carrefour : annonce le succès de l'augmentation de capital de sa filiale imm... https://t.co/eESByRW6VD $CA$CA - SELL Signal at 29.99 on Apr 12, 16 By https://t.co/6PpjiKmc9G Trading Robot #Stockstowatch #Stockmarket #trading #trade #investing",2016-04-13,CA,0
11,"$CA:US CA, Inc. (CA) Position Decreased by Pittenger &amp; Anderson Inc. #CA INC  https://t.co/32n2d0ls0b #NASDAQInscris-toi avec mon code d'invitation m1vm9 et gagne une réduction de 20 $Ca sur 1 e course. Inscription sur https://t.co/EmbFsRdZEq$CA Strong earthquake kills 2, injures 45 in Japan .More at https://t.co/hsCaxxmX0HCarrefour : et La FEEF signent un accord de valorisation des PME https://t.co/l0GKjeFvgC $CACarrefour : Agenda AOF / Sociétés France - Vendredi 15 avril 2016 https://t.co/d7mSOzrf4J $CAMizuho Raises CA, Inc. $CA Price Target to $34.00 https://t.co/AArCnZcOVuMizuho Raises CA, Inc. $CA Price Target to $34.00 https://t.co/7pkRD0pdI0CA Inc Valuation - January 2016 Update $CA https://t.co/cgALefJc5PCA, Inc. $CA Position Decreased by Pittenger &amp; Anderson Inc. https://t.co/1Lp4ijpDfgCA, Inc. $CA Position Decreased by Pittenger &amp; Anderson Inc. https://t.co/SQzCroLsoe$CA:FP  SA SPON ADR EACH REPR 1/5 (CRRFY) Upgraded by Zacks Investment Research to Buy #CARREFOUR SA  https://t.co/6UET45SDw6 #STOXX600$CA Media Alert: CA Technologies Schedules Conference Call and Webcast for Q4 and Full Fiscal Year 2016 Resu... https://t.co/Mcz7FqkFqr$CA Media Alert: CA Technologies Schedules Conference Call and Webcast for Q4 and Full Fiscal Year 2016 Resul
From our Stock News Alerts AppTrimTabs Asset Management LLC Acquires 1,489 Shares of CA, Inc. $CA https://t.co/aiLqAu4V2C$CA - SELL Signal at 29.99 on Apr 12, 16 By https://t.co/6PpjiKmc9G Trading Robot #Stockstowatch #Stockmarket #trading #trade #investing#Action #CA $CA Carrefour tant que 22,90 n'est pas enfoncé nous sommes haussiers avec comme objectifs: 26,70... https://t.co/OtHu5gdtVw#Stock #CA $CA Carrefour As long as 22.90 is not broken down, we favour an upmove with 26.70 and then 27.90 as... https://t.co/0m76qlWCnq",2016-04-14,CA,1
12,"$CA:US CA, Inc. (NASDAQ:CA) Receives $31.33 Consensus Price Target from Analysts #CA INC  https://t.co/pqox9J2EMI #NASDAQ$CA:FP Carrefour Impresses Despite Strength of Euro - #CARREFOUR SA  https://t.co/xK82WWgms8 #STOXX600$CA:US CA, Inc. (NASDAQ:CA) Receives $31.33 Consensus Price Target from Analysts #CA INC  https://t.co/htU9K2k6mx #SP500@nickheer $US &gt; $CA currency conversion must be harder than it looks? ¯\_(ツ)_/¯Get the latest news and updates for $SGYP $WRB $OEC $CA $TIVO automatically with MarketBeat Daily https://t.co/nSJuDsYidj$CA - BUY Signal at 30.14 on Apr 15, 16 By https://t.co/6PpjiKmc9G, Trading Robot#Stockstowatch #Stockmarket #trading #trade #investing$CA:US CA, Inc. (NASDAQ:CA) Receives $31.33 Consensus Price Target from Analysts #CA INC  https://t.co/Tj74KvSdns #NASDAQ$CA:FP Carrefour Impresses Despite Strength of Euro - #CARREFOUR SA  https://t.co/F46HAPZwvn #STOXX600JBEM releases new pick 'MBVX'.Full DD here:  https://t.co/BXfT4dyvo5 $C.A $C.B $CA $CAA $CAAS $CAB $CABO $CACBlackRock Advisors LLC Buys 72,013 Shares of CA, Inc. $CA https://t.co/EkDatp6Vug$CA CA Technologies Kicks Off Annual Volunteer Initiative: CA Together in Action
From our Stock News Alerts AppCarrefour SA’s $CA Buy Rating Reiterated at JPMorgan Chase &amp; Co. https://t.co/tnbQmsmey2Carrefour SA's buy rating reiterated at JPMorgan Chase  &amp; Co.. https://t.co/7YkJnrySG1 $CA #CACarrefour SA's buy rating reiterated at JPMorgan Chase  &amp; Co.. https://t.co/cJU9YyLZuu $CA #CATeachers Insurance &amp; Annuity Association of America Has $7,408,000 Position in CA, Inc. $CA https://t.co/Wq6L8MHBauTeachers Insurance &amp; Annuity Association of America Has $7,408,000 Position in CA, Inc. $CA https://t.co/TJOAVxea5u$HPE $CA:

Review of Analysts Ranking: Hewlett Packard Enterprise Co (NYSE …:

https://t.co/Pbce9kuzZ4$CA - Hsbc Holdings PLC Has $12,691,000 Position in CA, Inc. #CA https://t.co/BoInzJzcC7$CA - Hsbc Holdings PLC Has $12,691,000 Position in CA, Inc. #CA https://t.co/t6H3Tz5nvwCA, Inc. $CA Receives $31.33 Consensus Price Target from Analysts https://t.co/IrE7IEqMNCCA, Inc. $CA Receives $31.33 Consensus Price Target from Analysts https://t.co/X86677ynlJ$CA:

CA, Inc. (NASDAQ:CA) Receives $31.33 Consensus Price Target …:

https://t.co/xkVPLaeyJnMARKET IS CLOSED
WORST LOSERS
$VVT    -12.50%
$TAPET  -10.34%
$FOOD   -10.23%
$KEP    -10.06%
$CA      -9.32% https://t.co/oXyKAlJ6su$CA - BUY Signal at 30.14 on Apr 15, 16 By https://t.co/6PpjiKmc9G, Trading Robot#Stockstowatch #Stockmarket #trading #trade #investing@GhostOnMarz no, we'd cut Jim up and split the $ca$h$$CA:

Top Gainers Today: CA, Inc. (NASDAQ:CA):

https://t.co/Bf7eErlhYw",2016-04-18,CA,0
13,"Agro-Lettre RJO: Le soya et $CA s'envolent: Aujourd’hui le 19 avril,· Dollar canadien explose de 1.25%, à 0.79... https://t.co/K6Q3FVUFcTToday's Corporate #Earnings #stockmarket #daytrading #bolsa #NYSE
$LII, $0.542
$CA:PEO, $999.000
$CBNK, $
$CA:RCI.A, $0.538
$WTFC, $0.722Watch List $DISH $CA $HOG $LVS $SGYP $CLVS $INCR $CLF $SRPT $SLCA $MT $SONC $MDVN $BAC $PYPL $SSYS $NCLH $RMBS $SWKSKriege Anruf von $CA, dass unsere Zertifikate bald ablaufen. Ich so, ""Ja macht nichts, es gibt ja jetzt @letsencrypt"". (troll)RT @UTradePH: MARKET IS CLOSED
WORST LOSERS
$TFC    -16.64%
$CA      -12.07%
$ALHI   -10.50%
$BCB    -9.38%
$BRN    -9.22% https://t.co/uWR…RT @UTradePH: MARKET IS CLOSED
WORST LOSERS
$TFC    -16.64%
$CA      -12.07%
$ALHI   -10.50%
$BCB    -9.38%
$BRN    -9.22% https://t.co/uWR…MARKET IS CLOSED
WORST LOSERS
$TFC    -16.64%
$CA      -12.07%
$ALHI   -10.50%
$BCB    -9.38%
$BRN    -9.22% https://t.co/uWRm64fgq0Carrefour SA $CA Given “Buy” Rating at JPMorgan Chase &amp; Co. https://t.co/ZoF6mkQ8bCCarrefour SA $CA Given “Buy” Rating at JPMorgan Chase &amp; Co. https://t.co/BbQNs0VMjORT @ChinaInvest: RT SeekingAlpha: Google Takes On Akamai And Teams Up With Autodesk As Its Cloud Reach Grows https://t.co/QIKQC1tw9M $AAPL…RT SeekingAlpha: Google Takes On Akamai And Teams Up With Autodesk As Its Cloud Reach Grows https://t.co/QIKQC1tw9M $AAPL #APPLE $AMZN $CA…RT @App_sw_: #CATechnologies Hadoop finds a Spark. Read Blog: https://t.co/Nv65Gjb1k2 $CA#CATechnologies My mainframe is a fortress - why would I need to increase its security?. Read Blog: https://t.co/jNk0IJ04wZ $CA#CATechnologies Hadoop finds a Spark. Read Blog: https://t.co/Nv65Gjb1k2 $CA",2016-04-19,CA,0
14,"$CA CA tax board employee accused of having child porn .More at https://t.co/hsCaxxmX0HJe me déplace en Uber. Utilise mon code de promotion xues4ue pour bénéficier d'une course gratuite à hauteur de 20 $Ca !$CA Media Alert: CA Technologies to Present at Investor Conferences https://t.co/Mcz7FqkFqr$CA Media Alert: CA Technologies to Present at Investor Conferences
From our Stock News Alerts AppCA, Inc. $CA Shares Bought by Delta Lloyd NV https://t.co/wVnPaypyNwCentralCharts: COPPER - 4H: $CA #COPPER https://t.co/6hDwwiJwwQCOPPER - 4H: $CA #COPPER https://t.co/jb02zRMQ93$CA:

CA, Inc. (NASDAQ:CA) Receives $31.33 Average PT from Brokerages:

https://t.co/4ZeobUPqjK$CA:US CA, Inc. (CA) Shares Sold by Morgan Stanley #CA INC  https://t.co/2WZOEfaROC #NASDAQTwo Sigma Advisers LLC Purchases 82,895 Shares of CA, Inc. $CA https://t.co/l7aWYH5FhpRT @Grainwiz: Agro-Lettre RJO: Le soya et $CA s'envolent: Aujourd’hui le 19 avril,· Dollar canadien explose de 1.25%, à 0.79... https://t.c…",2016-04-20,CA,1
15,"RT @ppprophet: STOCKMARKET TODAY   $SPX $SPY $VIX $TVIX $VXX $AAPL $CA $DAX $NTFX $TWTR $FB $SDOW $SQQQ $MSFT $INTC $SIRI $BAC $GS https://…RT @ppprophet: STOCKMARKET TODAY   $SPX $SPY $VIX $TVIX $VXX $AAPL $CA $DAX $NTFX $TWTR $FB $SDOW $SQQQ $MSFT $INTC $SIRI $BAC $GS https://…$CA:US Bridgewater Associates LP Sells 420,712 Shares of CA, Inc. (CA) #CA INC  https://t.co/AEAiVzHEPU #NASDAQRT @ppprophet: STOCKMARKET TODAY   $SPX $SPY $VIX $TVIX $VXX $AAPL $CA $DAX $NTFX $TWTR $FB $SDOW $SQQQ $MSFT $INTC $SIRI $BAC $GS https://…$CA:US Bridgewater Associates LP Sells 420,712 Shares of CA, Inc. (CA) #CA INC  https://t.co/mFRErxkHgX #SP500Analyst Upgrades Increases https://t.co/x7btI8GgNJ  $ABT $ADBE $ADC $ALDR $AXP $CA $CTXS $CMA $ENDP $GNC $KMI $PYPL $PM $QCOM $NOW $TSN $VSIRT @ppprophet: STOCKMARKET TODAY   $SPX $SPY $VIX $TVIX $VXX $AAPL $CA $DAX $NTFX $TWTR $FB $SDOW $SQQQ $MSFT $INTC $SIRI $BAC $GS https://…$CA Napa&amp;#39;s enticing Ca&amp;#39; Momi Osteria .More at https://t.co/hsCaxxmX0HRT @ppprophet: STOCKMARKET TODAY   $SPX $SPY $VIX $TVIX $VXX $AAPL $CA $DAX $NTFX $TWTR $FB $SDOW $SQQQ $MSFT $INTC $SIRI $BAC $GS https://…Upgrades today $abb $ca $cma $cx $dsx $ibn $ksu $PMRT @ppprophet: STOCKMARKET TODAY   $SPX $SPY $VIX $TVIX $VXX $AAPL $CA $DAX $NTFX $TWTR $FB $SDOW $SQQQ $MSFT $INTC $SIRI $BAC $GS https://…RT @ppprophet: STOCKMARKET TODAY   $SPX $SPY $VIX $TVIX $VXX $AAPL $CA $DAX $NTFX $TWTR $FB $SDOW $SQQQ $MSFT $INTC $SIRI $BAC $GS https://…RT @ppprophet: STOCKMARKET TODAY   $SPX $SPY $VIX $TVIX $VXX $AAPL $CA $DAX $NTFX $TWTR $FB $SDOW $SQQQ $MSFT $INTC $SIRI $BAC $GS https://…RT @ppprophet: STOCKMARKET TODAY   $SPX $SPY $VIX $TVIX $VXX $AAPL $CA $DAX $NTFX $TWTR $FB $SDOW $SQQQ $MSFT $INTC $SIRI $BAC $GS https://…RT @ppprophet: STOCKMARKET TODAY   $SPX $SPY $VIX $TVIX $VXX $AAPL $CA $DAX $NTFX $TWTR $FB $SDOW $SQQQ $MSFT $INTC $SIRI $BAC $GS https://…RT @ppprophet: STOCKMARKET TODAY   $SPX $SPY $VIX $TVIX $VXX $AAPL $CA $DAX $NTFX $TWTR $FB $SDOW $SQQQ $MSFT $INTC $SIRI $BAC $GS https://…RT @ppprophet: STOCKMARKET TODAY   $SPX $SPY $VIX $TVIX $VXX $AAPL $CA $DAX $NTFX $TWTR $FB $SDOW $SQQQ $MSFT $INTC $SIRI $BAC $GS https://…RT @ppprophet: STOCKMARKET TODAY   $SPX $SPY $VIX $TVIX $VXX $AAPL $CA $DAX $NTFX $TWTR $FB $SDOW $SQQQ $MSFT $INTC $SIRI $BAC $GS https://…RT @ppprophet: STOCKMARKET TODAY   $SPX $SPY $VIX $TVIX $VXX $AAPL $CA $DAX $NTFX $TWTR $FB $SDOW $SQQQ $MSFT $INTC $SIRI $BAC $GS https://…RT @ppprophet: STOCKMARKET TODAY   $SPX $SPY $VIX $TVIX $VXX $AAPL $CA $DAX $NTFX $TWTR $FB $SDOW $SQQQ $MSFT $INTC $SIRI $BAC $GS https://…RT @ppprophet: STOCKMARKET TODAY   $SPX $SPY $VIX $TVIX $VXX $AAPL $CA $DAX $NTFX $TWTR $FB $SDOW $SQQQ $MSFT $INTC $SIRI $BAC $GS https://…STOCKMARKET TODAY   $SPX $SPY $VIX $TVIX $VXX $AAPL $CA $DAX $NTFX $TWTR $FB $SDOW $SQQQ $MSFT $INTC $SIRI $BAC $GS https://t.co/Evc5hWl4qX$MCD $CA https://t.co/HpmafHRikjCredit Suisse upgrades CA Technologies $CA to Neutral from Underperform raises target to 33.00 from 22.50 https://t.co/B3g9FRzgdp#StockNews ― On The Fly: Top five analyst upgrades $CMA $CA $LTXB $OKSB $ABB: Full Story https://t.co/Op8Hs2DBCC → via @AlertTradeOn The Fly: Top five analyst upgrades $CMA $CA $LTXB $OKSB $ABB: Full Story https://t.co/KAr5K9C52SCA Technologies hits a 1 week high https://t.co/78acY1DJgr $CA #CATechnologies https://t.co/KuUsvq9nOu$CA CA Technologies Names Darlàn Monterisi Senior Vice President of Corporate Communications
From our Stock News Alerts AppBenzingas Top Upgrades $CA $CMA https://t.co/UHXu0OMmcn via @benzingaRT @OpenOutcrier: Top Upgrades 4/21: $CA $CMA $CVCYTop Upgrades 4/21: $CA $CMA $CVCY#Analyst
Upgrades: $CMA $CA 
Downgrades: $LVS $CHKP $COP $KNX $POT $WERN
2016.04.21  08:25AM EST#upgrades $ABB $CA $CVCY$CA: Bullish analyst action by Credit Suisse on CA: https://t.co/PVY52DHVsG https://t.co/H4ihuTTQpqCA, Inc. $CA Stock Rating Upgraded by Credit Suisse https://t.co/eVfQFuafN4CA, Inc. $CA Stock Rating Upgraded by Credit Suisse https://t.co/iCs76npLkiCA, Inc. Upgrade by Credit Suisse (Ranked 27th) to Neutral with 33 PT $CA #CA https://t.co/C5VyMNDas2Credit Suisse Assumes, Upgrades CA $CA to Neutral https://t.co/6tsnGn9PM3#Carrefour SA's Buy Rating Reiterated at JPMorgan Chase &amp; Co. Read more: https://t.co/H0zp6gf4JS $CAPSE Top Losers April 21, 2016: $CIP, $IPO, $CA #stocks
https://t.co/Gc1QPqlGK2RT @UTradePH: MARKET IS CLOSED
WORST LOSERS
$CIP    -15.47%
$IPO    -15.43%
$CA     -10.43%
$MBC     -9.13%
$KPH     -8.18% https://t.co/Eh…MARKET IS CLOSED
WORST LOSERS
$CIP    -15.47%
$IPO    -15.43%
$CA     -10.43%
$MBC     -9.13%
$KPH     -8.18% https://t.co/EhlrNCUy44April 20, 2016 #PSEi closed at 7,257.85 up 56.48 pts or 0.78%. 
Actives: $URC, $NOW, $TEL
Gainers: $NOW, $MFIN, $BKR
Losers: $CIP, $IPO, $CAOne wonders how much $Ca real prop laundering in BC: Ultimate owners of UK property may be forced into spotlight https://t.co/BuwbcrMWhY",2016-04-21,CA,0
16,"$CA:US Credit Suisse Upgrades CA, Inc. (CA) to Neutral #CA INC  https://t.co/hKAv4xsDgy #NASDAQ$CA - SELL Signal at 30.27 on Apr 25, 16 By https://t.co/6PpjiKmc9G Trading Robot #Stockstowatch #Stockmarket #trading #trade #investingRT @ppprophet: STOCKMARKET TODAY   $SPX $SPY $VIX $TVIX $VXX $AAPL $CA $DAX $NTFX $TWTR $FB $SDOW $SQQQ $MSFT $INTC $SIRI $BAC $GS https://…CA, Inc. $CA Stake Raised by Connor Clark &amp; Lunn Investment Management Ltd. https://t.co/Pc6yMwbgV1CA, Inc. $CA Shares Bought by Hartford Investment Management Co. https://t.co/jqELx9lUNiThe Most Accurate Stock Alert Service Made $240,000 Yesterday https://t.co/ewcYkLb72h .. $ORPN $CA $IRMD",2016-04-25,CA,1
17,"$CA: Bullish analyst action by Credit Suisse on CA: https://t.co/PVY52DHVsG https://t.co/hjwrkBGHL5For 8ema cross 21ema stocks 
$MU
$BLOX
$CA
$OCN
$SQ
$WTI
$IPI
Nice cross up$CA Kamala Harris in driver&amp;#39;s seat at California&amp;#39;s first US Senate debate .More at https://t.co/hsCaxxmX0HCA, Inc. $CA Raised to Neutral at Credit Suisse https://t.co/A4OwYrbZnqRT @TradeZer0: Today's Corporate #Earnings #stockmarket #daytrading #bolsa #NYSE
$FFDF, $
$NJ, $999.000
$CYOU, $0.550
$SOHU, $999.000
$CA:P…Today's Corporate #Earnings #stockmarket #daytrading #bolsa #NYSE
$FFDF, $
$NJ, $999.000
$CYOU, $0.550
$SOHU, $999.000
$CA:PD, $-0.150CA, Inc. $CA Stake Boosted by Cognios Capital LLC https://t.co/4JS8B3aTKB#Carrefour SA PT Set at €27.00 by Sanford C. Bernstein. Read more: https://t.co/AxGoA5TcDh $CA",2016-04-26,CA,1
18,"$CA:US United Capital Financial Advisers LLC Acquires 90,045 Shares of CA, Inc. (CA) #CA INC  https://t.co/MOBeTKOF3I #NASDAQ$CA:US United Capital Financial Advisers LLC Acquires 90,045 Shares of CA, Inc. (CA) #CA INC  https://t.co/FUmlwvsDaW #SP500Nice and might run more 
$VHMC
$ERAO
$PPP
$BBD
$AMAT
$MCD
$MU
$BLOX
$CA
$SQ
$WTI
$IPI
$XLK
$MYL
$WDR
$TTWO$CA Airbnb Tests Hotel-Style Packaging and Amenities in Sonoma, CA .More at https://t.co/hsCaxxmX0HCA Inc Valuation - January 2016 Update $CA https://t.co/cgALefJc5PUnited Capital Financial Advisers LLC Acquires 90,045 Shares of CA, Inc. $CA https://t.co/DMa7QYTa1RUnited Capital Financial Advisers LLC Acquires 90,045 Shares of CA, Inc. $CA https://t.co/Hp3G4Q56iKWatchlist $SINA $DWA $BSX $WLL $TWTR $FEYE $SONC $ARMH $NPTN $STX $CTSH $CA $SRPT $FTNT $RIG $GT $LGCY $SWK $BWLD $AAPL $UVXYToday's Corporate #Earnings #stockmarket #daytrading #bolsa #NYSE
$TR, $
$CAJ, $0.330
$BEAV, $0.790
$CA:TCK.B, $-0.090
$WHR, $2.707#CATechnologies Cybercrime as a maturing marketplace. Read Blog: https://t.co/fw9e4AJf10 $CACA, Inc. $CA Upgraded at Credit Suisse https://t.co/NdLYGY0UHECentralCharts: COPPER - 4H: $CA #COPPER https://t.co/bYWexaJUzkCOPPER - 4H: $CA #COPPER https://t.co/m3D6zkDYbVVictory Capital Management Inc. Has $2,416,000 Stake in CA, Inc. $CA https://t.co/e0jNwa5ysW#CATechnologies Why you need APM if you are running apps in Docker containers. Read Blog: https://t.co/vsPHZmCQow $CA",2016-04-27,CA,0
19,"$CA Down Goes Brown: NHL Draft Lottery power rankings .More at https://t.co/hsCaxxmX0HMoulin family is #Carrefour's most powerful shareholder. Read more: https://t.co/riY8v9prDR $CAWatch List $SEDG $ATW $LECO $STX $PYPL $CA $ARMH $URBN $PPC $SONC $UNFI $CYBR $COTY $XLNX10 Good Dividend Stocks To Be Oversold And Ready For A Rebound - https://t.co/JUEfrSBNX1 - $AEO $CA $DRI $GPS $PAYX $VLO $QSII $INTC $DSWRT @TradeZer0: Today's Corporate #Earnings #stockmarket #daytrading #bolsa #NYSE
$CA:ACO.X, $0.910
$CA:CU, $0.605
$BCS, $999.000
$STM, $-0.…Today's Corporate #Earnings #stockmarket #daytrading #bolsa #NYSE
$CA:ACO.X, $0.910
$CA:CU, $0.605
$BCS, $999.000
$STM, $-0.002
$CETV, $10 Good Dividend Stocks To Be Oversold And Ready For A Rebound - https://t.co/JUEfrSkcyr - $AEO $CA $DRI $GPS $PAYX $VLO $QSII $INTC $DSW$CA CNN Politics Launches Data-driven App https://t.co/Mcz7FqkFqr$CA CNN Politics Launches Data-driven App
From our Stock News Alerts App#Carrefour : awarded at the China Sustainable Retail Round Table. Read more: https://t.co/stJtqhKOtN $CA",2016-04-28,CA,0
20,"$CA Protesters, opponents stand to stop Donald Trump at CA GOP Convention .More at https://t.co/hsCaxxmX0HCA Technologies hits a 1 month low https://t.co/SQLY2rTGiw $CA #CATechnologies https://t.co/5aPtVB3gwk#CATechnologies #Technologies, CNN Pair On Political Data App. Read more: https://t.co/EI6LdVQLdA $CA$Ca$hiu$ Klay is who I call @KlayThompson Wowhat a show! As advertised! Got the Stroke for these Folks. YEE! Let's Go WARRiORS! #DubNation$CA - SELL Signal at 29.67 on Apr 29, 16 By https://t.co/6PpjiKmc9G Trading Robot #Stockstowatch #Stockmarket #trading #trade #investingUse my invite code, dv5zz6pkue, and get a free ride up to 15 $Ca. Redeem it at https://t.co/KFQ7Uf3CJJ",2016-05-02,CA,1
21,"Nasdaq100 #Stocks Performance $ENDP $ALXN $MYL $AAPL $ORLY $TRIP $AAL $COST $CA $LMCA $MAR $BIIB $CERN  more@ https://t.co/YdSIjFJqHfScan results - Bullish Engulfing today: $FOSL $CMI $CA $KKR $ACXM $SBRA $CGI $LPNT $RHP $MDCO ... https://t.co/iSMS3NRJzuNasdaq100 #Stocks Performance $ENDP $ALXN $MYL $AAPL $ORLY $TRIP $BIIB $COST $CA $AAL $CERN $LMCA $DLTR  more@ https://t.co/YdSIjFJqHfCA Technologies hits a 1 month low https://t.co/SQLY2rTGiw $CA #CATechnologies https://t.co/DlGwWfLGE7$CA California voters resigned to vote for Donald Trump vs. Hillary Clinton ... .More at https://t.co/hsCaxxmX0HNasdaq100 #Stocks Performance $ALXN $ENDP $ORLY $AAPL $CA $MYL $BIIB $CMCSA $COST $SIRI $AAL $FISV $EA  more@ https://t.co/YdSIjFJqHfRT @TradeZer0: Today's Corporate #Earnings #stockmarket #daytrading #bolsa #NYSE
$CA:CUM, $-0.020
$CNA, $0.600
$DO, $0.276
$HAE, $0.457
$HP…Top 7 Mistakes New DayTraders Make $TWTR $MRO $AA $S $CA $SRPT $USO https://t.co/TjFhw9G0co https://t.co/5BA1R16ms5Today's Corporate #Earnings #stockmarket #daytrading #bolsa #NYSE
$CA:CUM, $-0.020
$CNA, $0.600
$DO, $0.276
$HAE, $0.457
$HP, $-0.2223 Groups of people who will help you become a better trader $TWTR $MRO $AA $S $CA $SRPT $USO https://t.co/4uCfF3og9t https://t.co/SKC20RxjFH#Action #CA $CA Carrefour tant que 26,70 n'est pas dépassé nous sommes baissiers avec comme objectifs: 22,25... https://t.co/G1CYmqYqNr#Stock #CA $CA Carrefour As long as 26.70 is not broken up, we favour a down move with 22.25 and then 20.30 as... https://t.co/iN4Bl3Ux2t$CA Carrefour : Majid Al Futtaim to add $1.3bn in Oman by 2020  https://t.co/EYUFY0JJtAGuru Stocks With High Yield and Profitability $LFUS $NOV $PZN $NAUH $RL $WLK $HCI $CA https://t.co/IrcZXiVdASIt Is A Good Time To Overweight $CA. Visit Us For Timely Updat. https://t.co/hVpDzj0bTX https://t.co/FBYNT5H0syBuy-signal detected for 4 stocks: $NDAQ $AVB $MAC $CATop 7 Mistakes New DayTraders Make $TWTR $MRO $AA $S $CA $SRPT $USO $ITUB $IBN $ULTR $SDRL https://t.co/TjFhw9G0co https://t.co/4JTgig6bTJ#CATechnologies Eliminating the dog-ate-my-data and other testing excuses. Read Blog: https://t.co/6EqOW1oY1i $CA#CATechnologies Elevating 's visibility and demonstrating our relevance to buyers and influen... Read Blog: https://t.co/wytEkVqZ8b $CA",2016-05-03,CA,0
22,"Utah Retirement Systems Sells 2,800 Shares of CA, Inc. $CA https://t.co/mXUNhfBLmT@AlexiTanguay Le bon vieux temps où steam était en dollar US et que le $CA était au top :(CA, Inc. $CA Increases Dividend to $0.26 Per Share https://t.co/2nfilunROzCA declares $0.255 dividend https://t.co/TdJuM5xjwN $CACA declares $0.255 dividend https://t.co/3MIoBwMPfB $CA$CA CA Technologies Declares Quarterly Dividend
From our Stock News Alerts AppBilo Selhi alerted $AQXP +1819% https://t.co/W3gditBjAt SEE TRACK RECORD https://t.co/zHAvlEkA1M $AXTI $PTX $HSKA $EBIO $XGTI $SSRG $CA#CATechnologies Dynamic times call for dynamic measures. Read Blog: https://t.co/lWPnIHtAPB $CACA, Inc. $CA Stake Held by I.G. Investment Management LTD. https://t.co/3BAvGgrekc",2016-05-04,CA,0
